Service;RefItemID;Prob_Relative;Prob_Absolute;AssignedGroup;DropCount
1;13211;50;100;-1;1
1;13212;50;100;-1;1
0;13213;50;100;-1;1
0;13214;50;100;-1;1
0;13215;50;100;-1;1
1;13216;50;100;-1;1
1;13217;50;100;-1;1
1;13218;50;100;-1;1
1;13219;50;100;-1;1
1;13220;50;100;-1;1
1;13221;50;100;-1;1
1;13222;50;100;-1;1
1;13223;50;100;-1;1
1;13224;50;100;-1;1
1;13225;50;100;-1;1
1;13226;50;100;-1;1
1;13227;50;100;-1;1
1;13228;50;100;-1;1
1;13229;50;100;-1;1
1;13230;50;100;-1;1
1;13231;50;100;-1;1
1;13232;50;100;-1;1
1;13233;50;100;-1;1
1;13234;50;100;-1;1
1;13235;50;100;-1;1
1;13236;50;100;-1;1
1;13237;50;100;-1;1
1;13238;50;100;-1;1
1;13239;50;100;-1;1
1;13240;50;100;-1;1
1;13241;50;100;-1;1
1;13242;50;100;-1;1
1;13243;50;100;-1;1
1;13244;50;100;-1;1
1;13245;50;100;-1;1
1;13246;50;100;-1;1
1;13247;50;100;-1;1
1;13248;50;100;-1;1
1;13249;50;100;-1;1
0;13250;50;100;-1;1
0;13251;50;100;-1;1
1;13252;50;100;-1;1
1;13253;50;100;-1;1
1;13254;50;100;-1;1
1;13255;50;100;-1;1
1;13256;50;100;-1;1
1;13257;50;100;-1;1
1;13258;50;100;-1;1
1;13259;50;100;-1;1
1;13260;50;100;-1;1
1;13261;50;100;-1;1
1;13262;50;100;-1;1
1;13263;50;100;-1;1
1;13264;50;100;-1;1
1;13265;50;100;-1;1
1;13266;50;100;-1;1
1;13267;50;100;-1;1
1;13268;50;100;-1;1
1;13269;50;100;-1;1
1;13270;50;100;-1;1
1;13271;50;100;-1;1
1;13272;50;100;-1;1
1;13273;50;100;-1;1
1;13274;50;100;-1;1
1;13275;50;100;-1;1
1;13276;50;100;-1;1
1;13277;50;100;-1;1
1;13278;50;100;-1;1
1;13279;50;100;-1;1
1;13280;50;100;-1;1
1;13281;50;100;-1;1
1;13282;50;100;-1;1
1;13283;50;100;-1;1
1;13284;50;100;-1;1
1;13285;50;100;-1;1
0;13286;50;100;-1;1
0;13287;50;100;-1;1
1;13288;50;100;-1;1
1;13289;50;100;-1;1
1;13290;50;100;-1;1
1;13291;50;100;-1;1
1;13292;50;100;-1;1
1;13293;50;100;-1;1
1;13294;50;100;-1;1
1;13295;50;100;-1;1
1;13296;50;100;-1;1
1;13297;50;100;-1;1
1;13298;50;100;-1;1
1;13299;50;100;-1;1
1;13300;50;100;-1;1
1;13301;50;100;-1;1
1;13302;50;100;-1;1
1;13303;50;100;-1;1
1;13304;50;100;-1;1
1;13305;50;100;-1;1
1;13306;50;100;-1;1
1;13307;50;100;-1;1
1;13308;50;100;-1;1
1;13309;50;100;-1;1
1;13310;50;100;-1;1
1;13311;50;100;-1;1
1;13312;50;100;-1;1
1;13313;50;100;-1;1
1;13314;50;100;-1;1
1;13315;50;100;-1;1
1;13316;50;100;-1;1
1;13317;50;100;-1;1
1;13318;50;100;-1;1
1;13319;50;100;-1;1
1;13320;50;100;-1;1
1;13321;50;100;-1;1
0;13322;50;100;-1;1
0;13323;50;100;-1;1
1;12109;50;100;-1;1
1;12110;50;100;-1;1
1;12111;50;100;-1;1
1;12112;50;100;-1;1
1;12113;50;100;-1;1
1;12114;50;100;-1;1
1;12115;50;100;-1;1
1;12116;50;100;-1;1
1;12117;50;100;-1;1
1;12118;50;100;-1;1
1;12119;50;100;-1;1
1;12120;50;100;-1;1
1;12121;50;100;-1;1
1;12122;50;100;-1;1
1;12123;50;100;-1;1
1;12124;50;100;-1;1
1;12125;50;100;-1;1
1;12126;50;100;-1;1
1;12127;50;100;-1;1
1;12128;50;100;-1;1
1;12129;50;100;-1;1
1;12130;50;100;-1;1
1;12131;50;100;-1;1
1;12132;50;100;-1;1
1;12133;50;100;-1;1
0;12134;50;100;-1;1
0;12135;50;100;-1;1
1;12136;50;100;-1;1
1;12137;50;100;-1;1
1;12138;50;100;-1;1
1;12139;10;100;-1;1
1;12140;10;100;-1;1
1;12141;10;100;-1;1
1;12142;10;100;-1;1
1;12143;10;100;-1;1
1;12144;10;100;-1;1
1;12145;10;100;-1;1
1;12146;10;100;-1;1
1;12147;10;100;-1;1
1;12148;10;100;-1;1
1;12149;10;100;-1;1
1;12150;10;100;-1;1
1;12151;10;100;-1;1
1;12152;10;100;-1;1
1;12153;10;100;-1;1
1;12154;10;100;-1;1
1;12155;10;100;-1;1
1;12156;10;100;-1;1
1;12157;10;100;-1;1
1;12158;10;100;-1;1
1;12159;10;100;-1;1
1;12160;10;100;-1;1
1;12161;10;100;-1;1
1;12162;10;100;-1;1
1;12163;10;100;-1;1
1;12164;10;100;-1;1
1;12165;10;100;-1;1
1;12166;10;100;-1;1
1;12167;10;100;-1;1
1;12168;10;100;-1;1
1;12169;10;100;-1;1
0;12170;10;100;-1;1
0;12171;10;100;-1;1
1;12172;10;100;-1;1
1;12173;10;100;-1;1
1;12174;10;100;-1;1
1;12175;50;100;-1;1
1;12176;50;100;-1;1
1;12177;50;100;-1;1
1;13324;50;100;-1;1
1;13325;50;100;-1;1
1;13326;50;100;-1;1
1;13327;50;100;-1;1
1;13328;50;100;-1;1
1;13329;50;100;-1;1
1;13330;50;100;-1;1
1;13331;50;100;-1;1
1;13332;50;100;-1;1
1;13333;50;100;-1;1
1;13334;50;100;-1;1
1;13335;50;100;-1;1
1;13336;50;100;-1;1
1;13337;50;100;-1;1
1;13338;50;100;-1;1
1;13339;50;100;-1;1
1;13340;50;100;-1;1
1;13341;50;100;-1;1
1;13342;50;100;-1;1
1;13343;50;100;-1;1
1;13344;50;100;-1;1
1;13345;50;100;-1;1
1;13346;50;100;-1;1
1;13347;50;100;-1;1
1;13348;50;100;-1;1
1;13349;50;100;-1;1
1;13350;50;100;-1;1
1;13351;50;100;-1;1
1;13352;50;100;-1;1
1;13353;50;100;-1;1
1;13354;50;100;-1;1
1;12178;50;100;-1;1
1;12179;50;100;-1;1
1;12180;50;100;-1;1
1;12181;50;100;-1;1
1;12182;50;100;-1;1
1;12183;50;100;-1;1
1;12184;50;100;-1;1
1;12185;50;100;-1;1
1;12186;50;100;-1;1
1;12187;50;100;-1;1
1;12188;50;100;-1;1
1;12189;50;100;-1;1
1;12190;50;100;-1;1
1;12191;50;100;-1;1
1;12192;50;100;-1;1
1;12193;50;100;-1;1
1;12194;50;100;-1;1
1;12195;50;100;-1;1
1;12196;50;100;-1;1
1;12197;50;100;-1;1
1;12198;50;100;-1;1
1;12199;50;100;-1;1
1;12200;50;100;-1;1
1;12201;50;100;-1;1
1;12202;50;100;-1;1
1;12203;50;100;-1;1
1;12204;50;100;-1;1
0;12205;50;100;-1;1
0;12206;50;100;-1;1
0;12207;50;100;-1;1
1;12208;50;100;-1;1
1;12209;50;100;-1;1
1;12210;50;100;-1;1
1;12211;50;100;-1;1
1;12212;50;100;-1;1
1;12213;50;100;-1;1
1;12214;50;100;-1;1
1;12215;50;100;-1;1
1;12216;50;100;-1;1
1;12217;50;100;-1;1
1;12218;50;100;-1;1
1;12219;50;100;-1;1
1;12220;50;100;-1;1
1;12221;50;100;-1;1
1;12222;50;100;-1;1
1;12223;50;100;-1;1
1;12224;50;100;-1;1
1;12225;50;100;-1;1
1;12226;50;100;-1;1
1;12227;50;100;-1;1
1;12228;50;100;-1;1
1;12229;50;100;-1;1
1;12230;50;100;-1;1
1;12231;50;100;-1;1
1;12232;50;100;-1;1
1;12233;50;100;-1;1
1;12234;50;100;-1;1
1;12235;50;100;-1;1
1;12236;50;100;-1;1
1;12237;50;100;-1;1
1;12238;50;100;-1;1
1;12239;50;100;-1;1
1;12240;50;100;-1;1
1;12241;50;100;-1;1
0;12242;50;100;-1;1
0;12243;50;100;-1;1
1;12244;50;100;-1;1
1;12245;50;100;-1;1
1;12246;50;100;-1;1
1;12247;50;100;-1;1
1;12248;50;100;-1;1
1;12249;50;100;-1;1
1;12250;50;100;-1;1
1;12251;50;100;-1;1
1;12252;50;100;-1;1
1;12253;50;100;-1;1
1;12254;50;100;-1;1
1;12255;50;100;-1;1
1;12256;50;100;-1;1
1;12257;50;100;-1;1
1;12258;50;100;-1;1
1;12259;50;100;-1;1
1;12260;50;100;-1;1
1;12261;50;100;-1;1
1;12262;50;100;-1;1
1;12263;50;100;-1;1
1;12264;50;100;-1;1
1;12265;50;100;-1;1
1;12266;50;100;-1;1
1;12267;50;100;-1;1
1;12268;50;100;-1;1
1;12269;50;100;-1;1
1;12270;50;100;-1;1
1;12271;50;100;-1;1
1;12272;50;100;-1;1
1;12273;50;100;-1;1
1;12274;50;100;-1;1
1;12275;50;100;-1;1
1;12276;50;100;-1;1
1;12277;50;100;-1;1
1;11864;50;100;-1;1
1;11865;50;100;-1;1
1;11866;50;100;-1;1
1;11867;50;100;-1;1
1;11868;50;100;-1;1
1;11869;50;100;-1;1
1;11870;50;100;-1;1
1;11871;50;100;-1;1
1;11872;50;100;-1;1
1;11873;50;100;-1;1
1;11874;50;100;-1;1
1;11875;50;100;-1;1
1;11876;50;100;-1;1
1;11877;50;100;-1;1
1;11878;50;100;-1;1
1;11879;50;100;-1;1
1;11880;50;100;-1;1
1;11881;50;100;-1;1
0;11882;50;100;-1;1
0;11883;50;100;-1;1
1;11884;50;100;-1;1
1;11885;50;100;-1;1
1;11886;50;100;-1;1
1;11887;10;100;-1;1
0;12278;50;100;-1;1
0;12279;50;100;-1;1
1;12280;50;100;-1;1
1;12281;50;100;-1;1
1;12282;50;100;-1;1
1;12283;50;100;-1;1
1;12284;50;100;-1;1
1;12285;50;100;-1;1
1;12286;50;100;-1;1
1;12287;50;100;-1;1
1;12288;50;100;-1;1
1;12289;50;100;-1;1
1;12290;50;100;-1;1
1;12291;50;100;-1;1
1;12292;50;100;-1;1
1;12293;50;100;-1;1
1;12294;50;100;-1;1
1;12295;50;100;-1;1
1;12296;50;100;-1;1
1;12297;50;100;-1;1
1;12298;50;100;-1;1
1;12299;50;100;-1;1
1;12300;50;100;-1;1
1;12301;50;100;-1;1
1;12302;50;100;-1;1
1;12303;50;100;-1;1
1;12304;50;100;-1;1
1;12305;50;100;-1;1
1;12306;50;100;-1;1
1;12307;50;100;-1;1
1;12308;50;100;-1;1
1;12309;50;100;-1;1
1;12310;50;100;-1;1
1;12311;50;100;-1;1
1;12312;50;100;-1;1
1;12313;50;100;-1;1
0;12314;50;100;-1;1
0;12315;50;100;-1;1
1;12316;50;100;-1;1
1;12317;50;100;-1;1
1;12318;50;100;-1;1
1;12319;50;100;-1;1
1;12320;50;100;-1;1
1;12321;50;100;-1;1
1;12322;50;100;-1;1
1;12323;50;100;-1;1
1;12324;50;100;-1;1
1;12325;50;100;-1;1
1;12326;50;100;-1;1
1;12327;50;100;-1;1
1;12328;50;100;-1;1
1;12329;50;100;-1;1
1;12330;50;100;-1;1
1;12331;50;100;-1;1
1;12332;50;100;-1;1
1;12333;50;100;-1;1
1;12334;50;100;-1;1
1;12335;50;100;-1;1
1;12336;50;100;-1;1
1;12337;50;100;-1;1
1;12338;50;100;-1;1
1;12339;50;100;-1;1
1;12340;50;100;-1;1
1;12341;50;100;-1;1
1;12342;50;100;-1;1
1;12343;50;100;-1;1
1;12344;50;100;-1;1
1;12345;50;100;-1;1
1;12346;50;100;-1;1
1;12347;50;100;-1;1
1;12348;50;100;-1;1
1;12349;50;100;-1;1
0;12350;50;100;-1;1
0;12351;50;100;-1;1
1;12352;50;100;-1;1
1;12353;50;100;-1;1
1;11888;10;100;-1;1
1;11889;10;100;-1;1
1;11890;10;100;-1;1
1;11891;10;100;-1;1
1;11892;10;100;-1;1
1;11893;10;100;-1;1
1;11894;10;100;-1;1
1;11895;10;100;-1;1
1;11896;10;100;-1;1
1;11897;10;100;-1;1
1;11898;10;100;-1;1
1;11899;10;100;-1;1
1;11900;10;100;-1;1
1;11901;10;100;-1;1
1;11902;10;100;-1;1
1;11903;10;100;-1;1
1;11904;10;100;-1;1
1;11905;10;100;-1;1
1;11906;10;100;-1;1
1;11907;10;100;-1;1
1;11908;10;100;-1;1
1;11909;10;100;-1;1
1;11910;10;100;-1;1
1;11911;10;100;-1;1
1;11912;10;100;-1;1
1;11913;10;100;-1;1
1;11914;10;100;-1;1
1;11915;10;100;-1;1
1;11916;10;100;-1;1
1;11917;10;100;-1;1
0;11918;10;100;-1;1
0;11919;10;100;-1;1
1;11920;10;100;-1;1
1;11921;10;100;-1;1
1;11922;10;100;-1;1
1;11923;50;100;-1;1
1;11924;50;100;-1;1
1;11925;50;100;-1;1
1;11926;50;100;-1;1
1;11927;50;100;-1;1
1;11928;50;100;-1;1
1;11929;50;100;-1;1
1;11930;50;100;-1;1
1;11931;50;100;-1;1
1;11932;50;100;-1;1
1;11933;50;100;-1;1
1;11934;50;100;-1;1
1;11935;50;100;-1;1
1;11936;50;100;-1;1
1;11937;50;100;-1;1
1;11938;50;100;-1;1
1;11939;50;100;-1;1
1;11940;50;100;-1;1
1;11941;50;100;-1;1
1;11942;50;100;-1;1
1;11943;50;100;-1;1
1;11944;50;100;-1;1
1;11945;50;100;-1;1
1;11946;50;100;-1;1
1;11947;50;100;-1;1
1;11948;50;100;-1;1
1;11949;50;100;-1;1
1;11950;50;100;-1;1
1;11951;50;100;-1;1
1;11952;50;100;-1;1
0;11953;50;100;-1;1
0;11954;50;100;-1;1
0;11955;50;100;-1;1
1;11956;50;100;-1;1
1;11957;50;100;-1;1
1;11958;50;100;-1;1
1;11959;50;100;-1;1
1;11960;50;100;-1;1
1;11961;50;100;-1;1
1;11962;50;100;-1;1
1;11963;50;100;-1;1
1;11964;50;100;-1;1
1;11965;50;100;-1;1
1;11966;50;100;-1;1
1;11967;50;100;-1;1
1;11968;50;100;-1;1
1;11969;50;100;-1;1
1;11970;50;100;-1;1
1;11971;50;100;-1;1
1;11972;50;100;-1;1
1;11973;50;100;-1;1
1;11974;50;100;-1;1
1;11975;50;100;-1;1
1;11976;50;100;-1;1
1;11977;50;100;-1;1
1;11978;50;100;-1;1
1;11979;50;100;-1;1
1;11980;50;100;-1;1
1;11981;50;100;-1;1
1;11982;50;100;-1;1
1;11983;50;100;-1;1
1;11984;50;100;-1;1
1;11985;50;100;-1;1
1;11986;50;100;-1;1
1;11987;50;100;-1;1
1;11988;50;100;-1;1
1;11989;50;100;-1;1
0;11990;50;100;-1;1
0;11991;50;100;-1;1
1;11992;50;100;-1;1
1;11993;50;100;-1;1
1;11994;50;100;-1;1
1;11995;50;100;-1;1
1;11996;50;100;-1;1
1;11997;50;100;-1;1
1;11998;50;100;-1;1
1;11999;50;100;-1;1
1;12000;50;100;-1;1
1;12001;50;100;-1;1
1;12002;50;100;-1;1
1;12003;50;100;-1;1
1;12004;50;100;-1;1
1;12005;50;100;-1;1
1;12006;50;100;-1;1
1;12007;50;100;-1;1
1;12008;50;100;-1;1
1;12009;50;100;-1;1
1;12010;50;100;-1;1
1;12011;50;100;-1;1
1;12012;50;100;-1;1
1;12013;50;100;-1;1
1;12014;50;100;-1;1
1;12015;50;100;-1;1
1;12016;50;100;-1;1
1;12017;50;100;-1;1
1;12018;50;100;-1;1
1;12019;50;100;-1;1
1;12020;50;100;-1;1
1;12021;50;100;-1;1
1;12022;50;100;-1;1
1;12023;50;100;-1;1
1;12024;50;100;-1;1
1;12025;50;100;-1;1
0;12026;50;100;-1;1
0;12027;50;100;-1;1
1;12028;50;100;-1;1
1;12029;50;100;-1;1
1;12030;50;100;-1;1
1;12031;50;100;-1;1
1;12032;50;100;-1;1
1;12033;50;100;-1;1
1;12034;50;100;-1;1
1;12035;50;100;-1;1
1;12036;50;100;-1;1
1;12037;50;100;-1;1
1;12038;50;100;-1;1
1;12039;50;100;-1;1
1;12040;50;100;-1;1
1;12041;50;100;-1;1
1;12042;50;100;-1;1
1;12043;50;100;-1;1
1;12044;50;100;-1;1
1;12045;50;100;-1;1
1;12046;50;100;-1;1
1;12047;50;100;-1;1
1;12048;50;100;-1;1
1;12049;50;100;-1;1
1;12050;50;100;-1;1
1;12051;50;100;-1;1
1;12052;50;100;-1;1
1;12053;50;100;-1;1
1;12054;50;100;-1;1
1;12055;50;100;-1;1
1;12056;50;100;-1;1
1;12057;50;100;-1;1
1;12058;50;100;-1;1
1;12059;50;100;-1;1
1;12060;50;100;-1;1
1;12061;50;100;-1;1
0;12062;50;100;-1;1
0;12063;50;100;-1;1
1;12064;50;100;-1;1
1;12065;50;100;-1;1
1;12066;50;100;-1;1
1;12067;50;100;-1;1
1;12068;50;100;-1;1
1;12069;50;100;-1;1
1;12070;50;100;-1;1
1;12071;50;100;-1;1
1;12072;50;100;-1;1
1;12073;50;100;-1;1
1;12074;50;100;-1;1
1;12075;50;100;-1;1
1;12076;50;100;-1;1
1;12077;50;100;-1;1
1;12078;50;100;-1;1
1;12079;50;100;-1;1
1;12080;50;100;-1;1
1;12081;50;100;-1;1
1;12082;50;100;-1;1
1;12083;50;100;-1;1
1;12084;50;100;-1;1
1;12085;50;100;-1;1
1;12086;50;100;-1;1
1;12087;50;100;-1;1
1;11565;100;100;-1;1
1;11566;100;100;-1;1
1;11567;100;100;-1;1
1;11568;100;100;-1;1
1;11569;100;100;-1;1
1;11570;100;100;-1;1
1;11571;100;100;-1;1
1;11572;100;100;-1;1
1;11573;100;100;-1;1
1;11574;100;100;-1;1
1;11575;100;100;-1;1
0;11576;100;100;-1;1
0;11577;100;100;-1;1
1;11578;100;100;-1;1
1;11579;100;100;-1;1
1;11580;100;100;-1;1
1;11635;10;100;-1;1
1;11636;10;100;-1;1
1;11637;10;100;-1;1
1;11638;10;100;-1;1
1;11639;10;100;-1;1
1;11640;10;100;-1;1
1;11641;10;100;-1;1
1;11642;10;100;-1;1
1;11643;10;100;-1;1
1;11644;10;100;-1;1
1;11645;10;100;-1;1
1;11646;10;100;-1;1
1;11647;10;100;-1;1
1;11648;10;100;-1;1
1;11649;10;100;-1;1
1;11650;10;100;-1;1
1;11651;10;100;-1;1
1;11652;10;100;-1;1
1;11653;10;100;-1;1
1;11654;10;100;-1;1
1;11655;10;100;-1;1
1;11656;10;100;-1;1
1;11657;10;100;-1;1
1;11658;10;100;-1;1
1;11659;10;100;-1;1
1;11660;10;100;-1;1
1;11661;10;100;-1;1
1;11662;10;100;-1;1
1;11663;10;100;-1;1
1;11664;10;100;-1;1
1;11665;10;100;-1;1
0;11666;10;100;-1;1
0;11667;10;100;-1;1
1;11668;10;100;-1;1
1;11669;10;100;-1;1
1;11670;10;100;-1;1
1;11671;50;100;-1;1
1;11672;50;100;-1;1
1;11673;50;100;-1;1
1;11674;50;100;-1;1
1;11675;50;100;-1;1
1;11676;50;100;-1;1
1;11677;50;100;-1;1
1;11678;50;100;-1;1
1;11679;50;100;-1;1
1;11680;50;100;-1;1
1;11681;50;100;-1;1
1;11682;50;100;-1;1
1;11683;50;100;-1;1
1;11684;50;100;-1;1
1;11685;50;100;-1;1
1;11686;50;100;-1;1
1;11687;50;100;-1;1
1;11688;50;100;-1;1
1;11689;50;100;-1;1
1;11690;50;100;-1;1
1;11691;50;100;-1;1
1;11692;50;100;-1;1
1;11693;50;100;-1;1
1;11694;50;100;-1;1
1;11695;50;100;-1;1
1;11696;50;100;-1;1
1;11697;50;100;-1;1
1;12088;50;100;-1;1
1;12089;50;100;-1;1
1;12090;50;100;-1;1
1;12091;50;100;-1;1
1;12092;50;100;-1;1
1;12093;50;100;-1;1
1;12094;50;100;-1;1
1;12095;50;100;-1;1
1;12096;50;100;-1;1
1;12097;50;100;-1;1
0;12098;50;100;-1;1
0;12099;50;100;-1;1
1;12100;50;100;-1;1
1;12101;50;100;-1;1
1;12102;50;100;-1;1
1;12103;50;100;-1;1
1;12104;50;100;-1;1
1;12105;50;100;-1;1
1;12106;50;100;-1;1
1;12107;50;100;-1;1
1;12108;50;100;-1;1
1;11698;50;100;-1;1
1;11699;50;100;-1;1
1;11700;50;100;-1;1
0;11701;50;100;-1;1
0;11702;50;100;-1;1
0;11703;50;100;-1;1
1;11704;50;100;-1;1
1;11705;50;100;-1;1
1;11706;50;100;-1;1
1;11707;50;100;-1;1
1;11708;50;100;-1;1
1;11709;50;100;-1;1
1;11710;50;100;-1;1
1;11711;50;100;-1;1
1;11712;50;100;-1;1
1;11713;50;100;-1;1
1;11714;50;100;-1;1
1;11715;50;100;-1;1
1;11716;50;100;-1;1
1;11717;50;100;-1;1
1;11718;50;100;-1;1
1;11719;50;100;-1;1
1;11720;50;100;-1;1
1;11721;50;100;-1;1
1;11722;50;100;-1;1
1;11723;50;100;-1;1
1;11724;50;100;-1;1
1;11725;50;100;-1;1
1;11726;50;100;-1;1
1;11727;50;100;-1;1
1;11728;50;100;-1;1
1;11729;50;100;-1;1
1;11730;50;100;-1;1
1;11731;50;100;-1;1
1;11732;50;100;-1;1
1;11733;50;100;-1;1
1;11734;50;100;-1;1
1;11735;50;100;-1;1
1;11736;50;100;-1;1
1;11737;50;100;-1;1
0;11738;50;100;-1;1
0;11739;50;100;-1;1
1;11740;50;100;-1;1
1;11741;50;100;-1;1
1;11742;50;100;-1;1
1;11743;50;100;-1;1
1;11744;50;100;-1;1
1;11745;50;100;-1;1
1;11746;50;100;-1;1
1;11747;50;100;-1;1
1;11748;50;100;-1;1
1;11749;50;100;-1;1
1;11750;50;100;-1;1
1;11751;50;100;-1;1
1;11752;50;100;-1;1
1;11753;50;100;-1;1
1;11754;50;100;-1;1
1;11755;50;100;-1;1
1;11756;50;100;-1;1
1;11757;50;100;-1;1
1;11758;50;100;-1;1
1;11759;50;100;-1;1
1;11760;50;100;-1;1
1;11761;50;100;-1;1
1;11762;50;100;-1;1
1;11763;50;100;-1;1
1;11764;50;100;-1;1
1;11765;50;100;-1;1
1;11766;50;100;-1;1
1;11767;50;100;-1;1
1;11768;50;100;-1;1
1;11769;50;100;-1;1
1;11770;50;100;-1;1
1;11771;50;100;-1;1
1;11772;50;100;-1;1
1;11773;50;100;-1;1
0;11774;50;100;-1;1
0;11775;50;100;-1;1
1;11776;50;100;-1;1
1;11777;50;100;-1;1
1;11778;50;100;-1;1
1;11779;50;100;-1;1
1;11780;50;100;-1;1
1;11781;50;100;-1;1
1;11782;50;100;-1;1
1;11783;50;100;-1;1
1;11784;50;100;-1;1
1;11785;50;100;-1;1
1;11786;50;100;-1;1
1;11787;50;100;-1;1
1;11788;50;100;-1;1
1;11789;50;100;-1;1
1;11790;50;100;-1;1
1;11791;50;100;-1;1
1;11792;50;100;-1;1
1;11793;50;100;-1;1
1;11794;50;100;-1;1
1;11795;50;100;-1;1
1;11796;50;100;-1;1
1;11797;50;100;-1;1
1;10996;100;100;-1;1
1;10997;100;100;-1;1
1;10998;100;100;-1;1
1;10999;100;100;-1;1
0;11000;100;100;-1;1
0;11001;100;100;-1;1
1;11002;100;100;-1;1
1;11003;100;100;-1;1
1;11004;100;100;-1;1
1;11005;100;100;-1;1
1;11006;100;100;-1;1
1;11007;100;100;-1;1
1;11008;100;100;-1;1
1;11009;100;100;-1;1
1;11010;100;100;-1;1
1;11011;100;100;-1;1
1;11012;100;100;-1;1
1;11013;100;100;-1;1
1;11014;100;100;-1;1
1;11015;100;100;-1;1
1;11016;100;100;-1;1
1;11017;100;100;-1;1
1;11018;100;100;-1;1
1;11019;100;100;-1;1
1;11020;100;100;-1;1
1;11021;100;100;-1;1
1;11022;100;100;-1;1
1;11023;100;100;-1;1
1;11024;100;100;-1;1
1;11025;100;100;-1;1
1;11026;100;100;-1;1
1;11027;100;100;-1;1
1;11028;100;100;-1;1
1;11029;100;100;-1;1
1;11798;50;100;-1;1
1;11799;50;100;-1;1
1;11800;50;100;-1;1
1;11801;50;100;-1;1
1;11802;50;100;-1;1
1;11803;50;100;-1;1
1;11804;50;100;-1;1
1;11805;50;100;-1;1
1;11806;50;100;-1;1
1;11807;50;100;-1;1
1;11808;50;100;-1;1
1;11809;50;100;-1;1
0;11810;50;100;-1;1
0;11811;50;100;-1;1
1;11812;50;100;-1;1
1;11813;50;100;-1;1
1;11814;50;100;-1;1
1;11815;50;100;-1;1
1;11816;50;100;-1;1
1;11817;50;100;-1;1
1;11818;50;100;-1;1
1;11819;50;100;-1;1
1;11820;50;100;-1;1
1;11821;50;100;-1;1
1;11822;50;100;-1;1
1;11823;50;100;-1;1
1;11824;50;100;-1;1
1;11825;50;100;-1;1
1;11826;50;100;-1;1
1;11827;50;100;-1;1
1;11828;50;100;-1;1
1;11829;50;100;-1;1
1;11830;50;100;-1;1
1;11831;50;100;-1;1
1;11832;50;100;-1;1
1;11833;50;100;-1;1
1;11834;50;100;-1;1
1;11835;50;100;-1;1
1;11836;50;100;-1;1
1;11837;50;100;-1;1
1;11838;50;100;-1;1
1;11839;50;100;-1;1
1;11840;50;100;-1;1
1;11841;50;100;-1;1
1;11842;50;100;-1;1
1;11843;50;100;-1;1
1;11844;50;100;-1;1
1;11845;50;100;-1;1
0;11846;50;100;-1;1
0;11847;50;100;-1;1
1;11848;50;100;-1;1
1;11849;50;100;-1;1
1;11850;50;100;-1;1
1;11851;50;100;-1;1
1;11852;50;100;-1;1
1;11853;50;100;-1;1
1;11854;50;100;-1;1
1;11855;50;100;-1;1
1;11856;50;100;-1;1
1;11857;50;100;-1;1
1;11858;50;100;-1;1
1;11859;50;100;-1;1
1;11860;50;100;-1;1
1;11861;50;100;-1;1
1;11862;50;100;-1;1
1;11863;50;100;-1;1
1;11030;100;100;-1;1
1;11031;100;100;-1;1
1;11032;100;100;-1;1
1;11033;100;100;-1;1
1;11034;100;100;-1;1
1;11035;100;100;-1;1
0;11036;100;100;-1;1
0;11037;100;100;-1;1
1;11038;100;100;-1;1
1;11039;100;100;-1;1
1;11040;100;100;-1;1
1;11041;100;100;-1;1
1;11042;100;100;-1;1
1;11043;100;100;-1;1
1;11044;100;100;-1;1
1;11045;100;100;-1;1
1;11046;100;100;-1;1
1;11047;100;100;-1;1
1;11048;100;100;-1;1
1;11049;100;100;-1;1
1;11050;100;100;-1;1
1;11051;100;100;-1;1
1;11052;100;100;-1;1
1;11053;100;100;-1;1
1;11054;100;100;-1;1
1;11055;100;100;-1;1
1;11056;100;100;-1;1
1;11057;100;100;-1;1
1;11058;100;100;-1;1
1;11059;100;100;-1;1
1;11060;100;100;-1;1
1;11061;100;100;-1;1
1;11062;100;100;-1;1
1;11063;100;100;-1;1
1;11064;100;100;-1;1
1;11065;100;100;-1;1
1;11066;100;100;-1;1
1;11067;100;100;-1;1
1;11068;100;100;-1;1
1;11069;100;100;-1;1
1;11070;100;100;-1;1
1;11071;100;100;-1;1
0;11072;100;100;-1;1
0;11073;100;100;-1;1
1;11074;100;100;-1;1
1;11075;100;100;-1;1
1;11076;100;100;-1;1
1;11185;100;100;-1;1
1;11186;100;100;-1;1
1;11187;100;100;-1;1
1;11188;100;100;-1;1
1;11189;100;100;-1;1
1;11190;100;100;-1;1
1;11191;100;100;-1;1
1;11192;100;100;-1;1
1;11193;100;100;-1;1
1;11194;100;100;-1;1
1;11195;100;100;-1;1
1;11196;100;100;-1;1
1;11197;100;100;-1;1
1;11198;100;100;-1;1
1;11199;100;100;-1;1
1;11200;100;100;-1;1
1;11201;100;100;-1;1
1;11202;100;100;-1;1
1;11203;100;100;-1;1
1;11204;100;100;-1;1
1;11205;100;100;-1;1
1;11206;100;100;-1;1
1;11207;100;100;-1;1
1;11208;100;100;-1;1
1;11209;100;100;-1;1
1;11210;100;100;-1;1
1;11211;100;100;-1;1
1;11212;100;100;-1;1
1;11213;100;100;-1;1
1;11214;100;100;-1;1
1;11215;100;100;-1;1
0;11216;100;100;-1;1
0;11217;100;100;-1;1
1;11218;100;100;-1;1
1;11219;100;100;-1;1
1;11220;100;100;-1;1
1;11077;100;100;-1;1
