dwTacticsID;dwObjID;btAIQoS;nMaxStamina;btMaxStaminaVariance;nSightRange;btAggressType;AggressData;btChangeTarget;btHelpRequestTo;btHelpResponseTo;btBattleStyle;BattleStyleData;btDiversionBasis;DiversionBasisData1;DiversionBasisData2;DiversionBasisData3;DiversionBasisData4;DiversionBasisData5;DiversionBasisData6;DiversionBasisData7;DiversionBasisData8;btDiversionKeepBasis;DiversionKeepBasisData1;DiversionKeepBasisData2;DiversionKeepBasisData3;DiversionKeepBasisData4;DiversionKeepBasisData5;DiversionKeepBasisData6;DiversionKeepBasisData7;DiversionKeepBasisData8;btKeepDistance;KeepDistanceData;btTraceType;btTraceBoundary;TraceData;btHomingType;HomingData;btAggressTypeOnHoming;btFleeType;dwChampionTacticsID;AdditionOptionFlag;"szDescString128"
2055;18650;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;272;"?? ???"
2056;18790;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;272;"?? ???"
2057;18930;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;272;"??? ???"
2058;19070;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;272;"???? ???"
2059;19719;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"Pet??"
2060;22725;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"Pet???"
2061;22948;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"Pet??"
2062;23088;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"Pet???"
2063;23437;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"Pet?"
2064;23577;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"Pet??"
2450;7063;0;150;50;150;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ???? ??"
2490;14901;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????? ??"
2500;14902;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ??"
2520;14904;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ?? ??"
2530;14905;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????? ??"
2540;14906;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ??"
2550;14907;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ?????"
2560;14908;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ????"
2570;14909;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ????"
2580;14910;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q???? ???"
2590;14911;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ???? ?? ?"
2600;14912;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q???? ???"
2610;14913;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ???"
2620;14914;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ???"
2630;14915;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ???? ???"
2640;14916;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ???? ???"
2650;14917;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ???? ???"
2660;14918;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ???"
2670;14919;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ??"
2680;14920;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ???"
2690;14921;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2700;14922;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ????"
2710;14923;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q???"
2720;14903;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??? ??"
2730;22874;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????? ??"
2740;22876;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2750;22877;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2760;22878;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2770;22879;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2780;22880;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ?"
2790;22881;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ?"
2800;22882;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ?"
2810;22883;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ?"
2820;22884;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2830;22885;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2840;22886;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2850;22887;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2860;22888;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??"
2870;23267;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??NPC"
2871;22946;0;100;50;130;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"Q??(??)"
2872;22889;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"Q??MOB"
2880;22890;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q?? ??"
2890;22891;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??"
2900;22945;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ??"
2910;23426;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?? (??)"
2911;23426;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;2910;0;"??? ?? (??)"
2912;23427;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?? (??)"
2913;23427;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;2912;0;"??? ?? (??)"
2914;24005;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?? (??)"
2915;24005;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;2914;0;"??? ?? (??)"
2916;24006;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ??? (??)"
2917;24006;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;2916;0;"??? ??? (??)"
2918;23430;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?? (??)"
2919;23430;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;2918;0;"??? ?? (??)"
2920;23431;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?? (??)"
2921;23431;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;2920;0;"??? ?? (??)"
2922;24008;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?? (??)"
2923;24008;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;2922;0;"??? ?? (??)"
2924;24009;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ??? (??)"
2925;24009;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;2924;0;"??? ??? (??)"
2926;23428;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ???"
2927;23429;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ??"
2928;24007;0;150;50;120;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ??"
3000;0;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??AI"
3100;24010;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q??? ???"
3110;24011;0;150;50;120;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"Q????? ???"
24200;14924;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ???"
24300;14924;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;24200;0;"????"
24400;14925;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ??  ???"
24500;14925;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;24400;0;"??? ??"
24600;14926;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??  ???"
24700;14926;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;24600;0;"??"
24800;14927;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ????  ???"
24900;14927;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;24800;0;"??? ????"
25000;14928;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ??  ???"
25100;14928;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;25000;0;"?? ??"
25200;14929;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ??  ???"
25300;14929;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;25200;0;"?? ??"
25400;14930;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ??  ???"
25500;14930;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;25400;0;"???? ??"
25600;14931;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ??  ???"
25700;14931;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;25600;0;"???? ??"
25800;14932;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ???  ???"
25900;14932;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;25800;0;"???? ???"
26000;14933;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???? ??  ???"
26100;14933;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;26000;0;"???? ??"
26200;14934;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???  ???"
26300;14934;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;26200;0;"???"
26400;14935;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???  ???"
26500;14935;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;26400;0;"???"
26600;14936;0;150;50;200;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;112;"?? ???"
26700;14937;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???  ???"
26800;14937;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;26700;0;"???"
26900;14938;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???  ???"
27000;14938;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;26900;0;"???"
27100;14939;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??  ???"
27200;14939;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;27100;0;"??"
27300;14940;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?  ???"
27400;14940;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;27300;0;"?"
27500;14941;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ??  ???"
27600;14941;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;27500;0;"?? ??"
27700;14942;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ?? ??  ???"
27800;14942;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;27700;0;"?? ?? ??"
27900;14943;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ??  ???"
28000;14943;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;27900;0;"?? ??"
28100;14944;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ?? ??  ???"
28200;14944;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;28100;0;"?? ?? ??"
28300;14945;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"???  ???"
28400;14945;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;28300;0;"???"
28500;14946;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??  ???"
28600;14946;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;28500;0;"??"
28700;14947;0;150;50;125;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ??  ???"
28800;14947;0;150;50;125;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;28700;0;"?? ??"
28900;14948;0;150;50;125;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"? ??  ???"
29000;14948;0;150;50;125;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;28900;0;"? ??"
29100;14949;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;29101;0;"?? ???81"
29101;14949;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ???81  ???"
29200;14951;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;29201;0;"?? ???82"
29201;14951;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ???82  ???"
29300;14953;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;29301;0;"?? ???83"
29301;14953;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ???83  ???"
29400;14950;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;29401;0;"??? ?81"
29401;14950;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?81  ???"
29500;14952;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;29501;0;"??? ?83"
29501;14952;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?83  ???"
29600;14955;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;29601;0;"??? ?84"
29601;14955;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"??? ?84  ???"
29700;14954;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;29701;0;"?? ???84"
29701;14954;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ???84  ???"
29800;14956;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;29801;0;"?? ???85"
29801;14956;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ???85  ???"
29900;14958;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;29901;0;"?? ???86"
29901;14958;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;2;0;0;0;"?? ???86  ???"
